Account_ID,Customer_ID,Branch_ID,Account_Type,Balance,Opening_Date
56124,10564,106,Current,1182326,15-05-2022
56125,10375,106,Savings,455805,15-01-2023
56126,13122,103,Current,208311,30-01-2019
56127,14255,103,Savings,1908700,26-03-2024
56128,14155,106,Savings,101834,05-12-2020
56129,14837,108,Current,1932045,21-10-2017
56130,14582,106,Current,1061057,14-09-2020
56131,11279,103,Savings,401016,23-01-2025
56132,14967,103,Current,1488938,10-07-2018
56133,10596,100,Current,53975,09-05-2018
56134,13968,105,Savings,1476823,03-04-2021
56135,10524,106,Savings,1484000,20-01-2023
56136,13561,104,Savings,1505993,21-05-2020
56137,10509,107,Current,1521005,19-08-2024
56138,10936,109,Savings,139830,02-03-2024
56139,11156,105,Current,212960,15-11-2017
56140,10650,107,Savings,677123,19-06-2023
56141,10406,108,Current,680778,03-11-2024
56142,13687,103,Current,1387715,31-05-2019
56143,10978,106,Current,303468,01-11-2018
56144,13192,108,Savings,1510047,27-05-2024
56145,11014,103,Savings,778334,24-02-2026
56146,12869,102,Current,842179,31-10-2022
56147,14235,105,Savings,1888214,09-04-2020
56148,12611,109,Savings,347341,25-02-2023
56149,10741,103,Savings,1993045,27-04-2026
56150,11114,108,Savings,1021218,18-11-2020
56151,10836,106,Savings,222465,02-03-2018
56152,10876,101,Current,1571440,05-05-2022
56153,10840,102,Current,315705,18-03-2021
56154,11454,108,Savings,783515,07-06-2017
56155,13162,106,Savings,1461943,17-08-2018
56156,13948,105,Savings,562682,03-07-2023
56157,11517,100,Savings,68910,12-10-2016
56158,11566,109,Savings,791369,14-02-2022
56159,14812,106,Savings,1442365,16-05-2021
56160,14038,100,Savings,518131,12-04-2025
56161,13926,105,Current,1419429,14-01-2018
56162,12897,102,Savings,341243,11-12-2017
56163,13281,107,Savings,270861,22-05-2020
56164,10190,104,Savings,1471379,11-05-2018
56165,10766,101,Savings,1927310,11-01-2026
56166,11388,104,Current,226805,02-12-2018
56167,11411,103,Savings,290717,25-05-2023
56168,11055,106,Savings,56256,06-08-2021
56169,12034,102,Current,679793,19-08-2022
56170,10607,109,Current,1492032,27-09-2023
56171,12430,105,Savings,1116286,15-10-2024
56172,13103,109,Savings,339272,11-02-2020
56173,12618,102,Current,1114008,05-08-2020
56174,12107,107,Current,483706,17-12-2020
56175,12826,102,Current,15681,19-05-2017
56176,12044,100,Current,297284,22-08-2025
56177,11802,102,Savings,13590,01-07-2023
56178,10302,103,Current,61454,03-05-2021
56179,12854,105,Current,223420,19-04-2025
56180,13252,106,Current,601574,15-06-2020
56181,10868,102,Savings,1674755,03-04-2022
56182,14605,106,Savings,1318095,29-11-2023
56183,11975,107,Savings,444288,12-09-2022
56184,14303,107,Savings,1237230,16-06-2022
56185,10822,103,Current,1335130,25-09-2018
56186,11572,106,Savings,266142,02-06-2021
56187,12533,106,Current,1886181,30-09-2024
56188,11839,108,Current,316526,29-04-2023
56189,14751,104,Savings,809353,13-11-2024
56190,14894,102,Current,537239,11-01-2026
56191,10571,100,Savings,1681943,09-01-2019
56192,11826,109,Savings,1522012,28-12-2020
56193,12538,101,Current,1265028,10-10-2024
56194,13221,103,Current,63572,23-06-2024
56195,14377,109,Savings,1712135,16-06-2023
56196,11907,103,Savings,677795,04-06-2024
56197,12968,107,Current,810447,08-05-2022
56198,13499,102,Current,44670,28-02-2020
56199,10271,100,Current,441727,26-06-2020
56200,14460,106,Savings,999341,15-04-2026
56201,11615,108,Savings,754568,04-01-2021
56202,10340,109,Savings,368700,12-12-2016
56203,13395,103,Savings,1541815,02-03-2019
56204,12508,103,Savings,816196,19-02-2021
56205,13199,107,Savings,1035028,17-08-2025
56206,13571,109,Current,1248187,27-02-2022
56207,13714,101,Savings,1296587,27-06-2017
56208,11930,106,Current,532291,27-10-2022
56209,12446,107,Savings,680304,31-01-2023
56210,14098,106,Savings,582823,24-10-2022
56211,12108,102,Savings,401164,16-08-2016
56212,13508,107,Current,1218237,31-05-2019
56213,14264,109,Current,853937,04-03-2017
56214,11996,104,Current,1084549,21-12-2017
56215,14885,108,Current,81372,22-09-2022
56216,12929,108,Savings,61817,30-01-2024
56217,10182,104,Current,39450,05-08-2019
56218,12188,103,Savings,798981,25-08-2021
56219,11556,100,Savings,87427,02-09-2018
56220,14761,105,Current,1690483,11-10-2023
56221,10278,102,Savings,1179957,20-12-2018
56222,13125,108,Savings,240371,15-03-2017
56223,12307,106,Savings,110373,22-10-2016
56224,11976,103,Current,820322,11-09-2024
56225,14505,105,Savings,797257,27-09-2016
56226,13618,107,Current,343400,05-06-2018
56227,12989,100,Current,147015,28-05-2024
56228,12298,103,Current,1002847,26-06-2021
56229,10328,101,Current,205211,09-11-2018
56230,10908,108,Savings,1003388,19-10-2017
56231,14250,108,Savings,291183,02-05-2017
56232,12008,109,Current,1585478,16-12-2024
56233,10795,108,Savings,468758,16-10-2016
56234,12837,106,Savings,76093,31-12-2016
56235,12435,108,Current,151310,09-08-2023
56236,14678,108,Savings,1328913,23-09-2022
56237,11800,102,Savings,1274783,24-01-2021
56238,13809,109,Savings,432842,10-07-2016
56239,14302,109,Savings,665783,22-09-2016
56240,13564,100,Current,233378,13-07-2016
56241,14122,105,Savings,879800,11-08-2018
56242,11499,105,Current,95597,14-06-2022
56243,11779,103,Current,512935,30-07-2025
56244,12066,103,Savings,220983,21-10-2021
56245,10472,102,Savings,1135070,25-12-2019
56246,10159,100,Current,808337,04-01-2023
56247,10859,100,Current,69540,10-11-2019
56248,10105,104,Savings,1679687,03-10-2022
56249,10055,108,Current,638450,22-11-2018
56250,13528,101,Savings,1745295,09-09-2024
56251,13058,104,Current,182824,23-03-2023
56252,10238,102,Current,170842,25-05-2024
56253,12962,103,Savings,26783,27-11-2022
56254,12711,109,Current,538419,01-01-2018
56255,10238,106,Current,61780,22-05-2021
56256,13970,101,Current,89173,14-07-2019
56257,14542,109,Savings,1936649,08-08-2023
56258,11020,108,Savings,1414202,19-10-2017
56259,11857,101,Current,633224,19-02-2025
56260,14116,102,Savings,40566,05-01-2018
56261,11357,109,Current,1312609,01-11-2021
56262,14432,105,Current,130271,28-05-2017
56263,13900,103,Current,405639,11-06-2017
56264,12021,109,Current,85026,16-07-2022
56265,13561,107,Current,1798526,03-12-2025
56266,12166,106,Savings,1967828,19-05-2022
56267,13828,107,Savings,698476,27-08-2024
56268,12231,107,Current,309603,10-10-2016
56269,14522,106,Savings,491171,21-07-2018
56270,13560,108,Savings,898528,04-04-2026
56271,12840,103,Current,697301,15-02-2022
56272,14735,103,Savings,1022416,23-11-2021
56273,12207,104,Savings,1901414,02-03-2023
56274,10725,109,Current,1662297,13-03-2018
56275,14833,100,Current,1319635,15-02-2023
56276,12395,108,Current,275572,22-08-2025
56277,12148,104,Current,1539385,14-06-2022
56278,11161,103,Savings,1768996,19-12-2020
56279,13411,102,Savings,745215,02-01-2019
56280,12125,100,Savings,1605835,08-12-2020
56281,10478,102,Current,209955,27-04-2024
56282,11712,100,Current,418970,08-11-2022
56283,11735,103,Savings,96697,21-03-2023
56284,10867,108,Current,322338,23-09-2019
56285,12786,105,Savings,1030954,13-10-2021
56286,11760,108,Current,1913216,15-02-2023
56287,10185,102,Savings,244322,08-02-2021
56288,11294,108,Current,73296,17-12-2022
56289,14975,107,Savings,739328,24-08-2021
56290,10168,104,Savings,1532771,30-09-2016
56291,13432,101,Current,433840,20-10-2025
56292,13985,105,Savings,1051147,21-07-2022
56293,14977,108,Current,91867,27-11-2020
56294,10116,108,Savings,204733,25-02-2025
56295,13362,104,Current,72314,27-05-2026
56296,14233,107,Current,1245227,04-12-2019
56297,12290,109,Savings,355871,14-10-2023
56298,14943,105,Current,376892,20-12-2025
56299,13403,100,Savings,1387653,16-06-2020
56300,10119,103,Current,1818934,16-04-2026
56301,13635,100,Current,1993545,15-07-2022
56302,10676,103,Current,238553,11-03-2024
56303,10139,102,Savings,62405,21-08-2017
56304,13622,101,Current,1919311,29-04-2022
56305,13457,101,Savings,271351,07-07-2022
56306,12262,103,Current,788784,22-10-2023
56307,11819,100,Current,657023,12-02-2019
56308,11831,104,Current,287221,19-05-2025
56309,12212,105,Current,1904690,14-05-2023
56310,12626,100,Savings,1883141,11-11-2024
56311,13104,101,Savings,1029376,21-01-2025
56312,11777,107,Current,78737,01-10-2023
56313,12305,105,Savings,20269,13-11-2022
56314,10649,109,Current,1254968,05-06-2018
56315,13027,109,Current,27012,12-03-2021
56316,12036,109,Current,265621,09-04-2018
56317,14187,108,Savings,1183894,29-12-2017
56318,13083,102,Current,697329,21-02-2025
56319,11945,103,Savings,231086,29-10-2024
56320,14752,109,Savings,1660097,30-09-2024
56321,11904,108,Current,1981685,13-12-2018
56322,12758,109,Current,1289869,21-08-2024
56323,13111,108,Current,237479,13-11-2016
56324,12944,105,Savings,55507,02-11-2016
56325,12212,109,Current,215825,28-03-2018
56326,11843,102,Current,749662,02-04-2023
56327,13959,103,Savings,98547,09-10-2023
56328,13262,102,Savings,1136639,20-03-2024
56329,14705,107,Savings,376216,07-12-2020
56330,11777,104,Current,68745,21-04-2026
56331,12805,102,Current,810923,01-06-2019
56332,12371,103,Current,1451647,07-05-2017
56333,10599,105,Current,301591,06-02-2025
56334,12838,107,Savings,1389794,31-08-2024
56335,14548,109,Savings,1545118,18-03-2023
56336,14593,103,Current,572151,19-08-2016
56337,11582,109,Current,1857371,08-04-2021
56338,11442,107,Current,61115,09-09-2021
56339,13749,108,Current,1798681,25-08-2025
56340,10039,103,Current,221237,13-06-2020
56341,13650,101,Savings,420331,29-06-2016
56342,11564,107,Savings,1309932,25-08-2022
56343,13253,105,Current,1299039,15-06-2020
56344,14468,105,Savings,1915473,11-02-2021
56345,10602,104,Current,1095024,21-09-2019
56346,12739,101,Current,663458,21-07-2020
56347,12634,108,Savings,1091444,10-10-2019
56348,14929,102,Current,1737329,25-05-2021
56349,12183,104,Current,904762,17-09-2018
56350,10033,108,Current,1077902,20-08-2018
56351,10557,104,Current,863175,07-06-2020
56352,12471,102,Current,329162,19-10-2021
56353,13787,100,Current,106908,20-05-2025
56354,14046,102,Current,319722,10-06-2022
56355,10730,105,Current,1105624,06-02-2024
56356,14162,104,Savings,243820,20-12-2025
56357,13181,103,Current,473475,23-09-2024
56358,14370,109,Current,1550369,02-03-2022
56359,14286,104,Current,65560,16-02-2022
56360,14457,101,Current,413268,28-04-2018
56361,13175,105,Current,481331,02-09-2024
56362,11450,108,Current,520433,13-09-2025
56363,11226,108,Current,245374,04-04-2017
56364,14956,109,Savings,864454,03-11-2023
56365,11481,102,Savings,461692,04-11-2023
56366,10090,100,Current,572850,01-02-2019
56367,12682,108,Savings,87832,17-09-2025
56368,12180,103,Savings,516400,07-09-2022
56369,12213,102,Savings,556194,10-11-2017
56370,14854,109,Current,254595,22-01-2017
56371,14051,102,Current,14837,18-04-2022
56372,10958,100,Savings,463672,31-01-2023
56373,12676,108,Current,223367,04-11-2025
56374,12209,103,Current,220457,13-12-2016
56375,13511,108,Savings,1975499,02-12-2022
56376,12335,103,Current,1391312,16-06-2025
56377,12758,106,Savings,527075,16-01-2019
56378,14984,103,Current,562077,26-12-2025
56379,11781,106,Savings,361385,29-12-2024
56380,10342,107,Current,752974,21-01-2022
56381,12034,103,Current,635094,22-11-2016
56382,12522,105,Savings,42252,01-05-2024
56383,13577,103,Savings,339012,19-06-2024
56384,13029,109,Current,1327672,02-12-2025
56385,14889,105,Current,374809,15-05-2017
56386,10869,100,Current,48394,07-06-2017
56387,10783,100,Savings,229582,27-02-2022
56388,10499,101,Savings,1200627,24-09-2019
56389,14925,104,Current,1042252,05-04-2026
56390,14613,106,Current,1657899,02-02-2024
56391,11068,103,Savings,760228,03-03-2017
56392,14453,103,Savings,73946,26-01-2024
56393,14849,108,Savings,1607497,02-01-2025
56394,13492,108,Savings,1440285,19-01-2022
56395,12421,101,Savings,1114593,10-11-2022
56396,13283,102,Current,723117,12-10-2021
56397,13695,106,Current,1177215,30-08-2016
56398,10565,103,Current,408551,03-09-2018
56399,10862,100,Savings,482225,10-12-2019
56400,11930,103,Savings,565737,21-11-2024
56401,13612,109,Savings,904613,26-08-2020
56402,14930,107,Savings,1884716,19-06-2022
56403,14302,104,Current,1768026,10-12-2020
56404,11847,103,Savings,902958,18-07-2020
56405,14168,101,Current,1446747,06-05-2026
56406,10414,108,Savings,1186041,25-08-2025
56407,14846,108,Current,1544864,24-10-2021
56408,14607,103,Savings,1704208,05-05-2019
56409,11040,101,Current,1769425,03-07-2025
56410,13876,106,Savings,1190388,11-01-2018
56411,12653,105,Current,483859,22-05-2024
56412,12318,103,Savings,760523,20-06-2017
56413,14436,102,Savings,1635221,01-05-2020
56414,14166,107,Savings,589531,24-01-2021
56415,10760,107,Savings,1002182,28-01-2018
56416,14365,109,Savings,592607,15-03-2026
56417,11399,102,Current,488668,15-06-2021
56418,10966,108,Current,785884,25-09-2018
56419,11251,102,Savings,319700,07-06-2022
56420,14459,103,Savings,1771493,22-02-2021
56421,10243,107,Savings,1165025,13-09-2022
56422,12912,101,Savings,1980330,26-09-2018
56423,14793,102,Current,290459,12-02-2021
56424,12227,106,Savings,955045,29-11-2024
56425,10468,105,Savings,1374158,13-07-2021
56426,10674,107,Current,65764,04-10-2023
56427,10524,108,Savings,520957,20-10-2018
56428,10006,109,Savings,1478191,15-10-2022
56429,12887,109,Savings,1595499,12-11-2018
56430,11548,106,Current,1497295,21-10-2019
56431,12248,108,Current,437061,31-03-2021
56432,13476,108,Current,528703,24-01-2020
56433,10911,106,Savings,58958,04-03-2022
56434,12100,104,Savings,216250,28-07-2019
56435,11451,107,Current,1937021,08-07-2022
56436,13671,105,Savings,434041,24-04-2025
56437,13489,106,Current,59737,19-10-2021
56438,13239,107,Current,97014,15-07-2024
56439,14345,105,Current,30928,27-02-2020
56440,12001,103,Savings,277772,03-02-2017
56441,14513,103,Savings,91337,09-03-2026
56442,11214,100,Current,219756,12-04-2017
56443,13900,107,Savings,317825,06-02-2024
56444,10838,100,Current,1037967,26-08-2016
56445,13523,104,Savings,1301987,09-06-2019
56446,10471,108,Savings,1723848,19-06-2018
56447,12619,106,Savings,799191,02-05-2020
56448,12280,101,Savings,1491787,23-10-2025
56449,14866,107,Savings,1558311,20-01-2023
56450,10519,102,Savings,217886,27-05-2024
56451,10782,109,Savings,317654,18-10-2017
56452,13297,100,Savings,1840559,29-11-2025
56453,10671,105,Savings,96078,06-02-2024
56454,11513,108,Current,1973844,21-08-2025
56455,11963,105,Savings,763512,08-05-2025
56456,10444,104,Current,487366,02-10-2021
56457,14225,101,Savings,632731,28-03-2017
56458,13067,104,Current,1115662,03-05-2019
56459,13729,103,Savings,411141,15-05-2018
56460,10642,103,Savings,1303887,26-06-2023
56461,11491,103,Savings,1252505,31-01-2023
56462,13614,107,Current,642673,05-06-2022
56463,10654,106,Current,1163218,13-11-2017
56464,11377,109,Savings,1505991,02-05-2018
56465,13568,108,Savings,1127881,06-05-2026
56466,10280,104,Savings,1045564,14-09-2022
56467,10496,105,Savings,438110,04-08-2021
56468,12015,103,Savings,541146,09-12-2021
56469,14241,103,Savings,224772,23-02-2021
56470,13123,105,Current,1464541,07-04-2026
56471,12633,108,Current,550668,11-12-2025
56472,10527,107,Current,841074,29-12-2020
56473,12930,103,Savings,416805,03-04-2025
56474,10119,109,Savings,1979926,13-04-2025
56475,10411,109,Current,252335,13-04-2025
56476,12720,108,Current,1712452,16-05-2022
56477,14449,106,Savings,1382692,10-04-2022
56478,10467,108,Current,1669147,27-03-2018
56479,12117,102,Current,1659453,22-12-2023
56480,14573,102,Savings,810422,01-12-2025
56481,10275,101,Current,77908,15-04-2024
56482,14249,102,Savings,1148219,05-06-2024
56483,10569,108,Current,1766673,27-11-2024
56484,13763,108,Current,1319023,18-06-2020
56485,13985,102,Current,1744500,25-11-2025
56486,14182,105,Savings,59327,24-03-2020
56487,11982,100,Savings,844203,16-04-2026
56488,12316,101,Savings,352176,20-07-2018
56489,13582,107,Current,1503673,05-01-2024
56490,11940,102,Savings,818969,26-10-2023
56491,12155,106,Savings,1017370,20-02-2021
56492,12707,109,Savings,668955,20-05-2023
56493,13336,108,Current,1209446,26-04-2019
56494,12605,104,Savings,1707057,07-05-2023
56495,10785,108,Savings,48054,13-04-2019
56496,11980,101,Current,21400,21-02-2025
56497,10883,109,Current,38593,03-04-2024
56498,11085,105,Savings,1968983,27-04-2017
56499,12662,107,Current,1444082,18-05-2023
56500,11988,108,Current,1227792,21-03-2019
56501,11231,104,Savings,1598857,30-12-2022
56502,12840,102,Current,1860991,06-12-2016
56503,13802,101,Savings,1259327,22-08-2017
56504,10698,101,Savings,1763107,11-12-2016
56505,11193,102,Current,107797,16-12-2017
56506,11598,108,Current,533538,24-01-2020
56507,13111,102,Current,194500,18-05-2019
56508,10046,100,Savings,516310,20-05-2021
56509,11399,109,Savings,1787805,17-11-2020
56510,10861,104,Current,52683,01-04-2024
56511,14339,108,Current,1544046,27-01-2019
56512,14602,106,Savings,1196283,04-01-2020
56513,13595,104,Current,25291,16-12-2016
56514,10150,107,Current,1223193,12-09-2016
56515,11793,104,Current,1588744,03-06-2018
56516,12029,104,Savings,1336112,20-06-2025
56517,11092,103,Current,308588,19-10-2022
56518,14839,104,Current,1430608,13-11-2017
56519,10674,100,Savings,53744,08-08-2017
56520,11609,105,Current,161826,19-12-2021
56521,12553,108,Savings,734082,18-11-2023
56522,10471,103,Savings,1181210,10-12-2024
56523,14945,105,Savings,1153711,23-04-2024
56524,13872,105,Savings,150176,19-07-2023
56525,14564,100,Savings,890077,15-10-2024
56526,13066,104,Savings,51062,08-08-2021
56527,10182,108,Current,81354,26-04-2023
56528,12753,101,Current,1881999,07-11-2021
56529,14352,103,Savings,415762,18-05-2023
56530,11373,107,Savings,419562,25-05-2024
56531,13013,104,Savings,321992,19-10-2022
56532,11970,103,Savings,1971618,16-03-2026
56533,11589,106,Current,1615064,09-10-2018
56534,10174,107,Current,75441,13-11-2023
56535,12061,104,Current,1573480,01-01-2024
56536,11337,104,Current,1506298,08-05-2020
56537,13307,100,Current,788791,26-09-2023
56538,14988,105,Current,495428,04-01-2025
56539,10994,106,Current,1671348,13-10-2022
56540,12026,100,Savings,481484,28-05-2019
56541,14907,104,Savings,268057,21-09-2018
56542,12469,100,Current,78269,12-09-2021
56543,14797,100,Current,350886,21-07-2022
56544,14327,108,Savings,93815,07-03-2025
56545,11364,101,Current,700835,30-04-2021
56546,11361,109,Current,332787,23-04-2025
56547,14095,109,Savings,133321,18-10-2019
56548,11815,103,Current,10131,27-06-2023
56549,12317,103,Current,306753,29-10-2016
56550,14243,101,Current,767787,31-03-2017
56551,11788,104,Current,37877,01-05-2020
